13345;tth;I     L       Upper Ta'oih
13346;tti;I     L       Tobati
13347;ttj;I     L       Tooro
13348;ttk;I     L       Totoro
13349;ttl;I     L       Totela
13350;ttm;I     L       Northern Tutchone
13351;ttn;I     L       Towei
13352;tto;I     L       Lower Ta'oih
13353;ttp;I     L       Tombelala
13354;ttq;I     L       Tawallammat Tamajaq
13355;ttr;I     L       Tera
13356;tts;I     L       Northeastern Thai
13357;ttt;I     L       Muslim Tat
13358;ttu;I     L       Torau
13359;ttv;I     L       Titan
13360;ttw;I     L       Long Wat
13362;tty;I     L       Sikaritai
13363;ttz;I     L       Tsum
13364;tua;I     L       Wiarumus
13365;tub;I     E       Tübatulabal
13366;tuc;I     L       Mutu
13367;tud;I     E       Tuxá
13368;tue;I     L       Tuyuca
13369;tuf;I     L       Central Tunebo
13370;tug;I     L       Tunia
13371;tuh;I     L       Taulil
13372;tui;I     L       Tupuri
13373;tuj;I     L       Tugutil
13374;tuk;tuk   tuk     tk      I       L       Turkmen
13375;tul;I     L       Tula
13376;tum;tum   tum             I       L       Tumbuka
13377;tun;I     L       Tunica
13378;tuo;I     L       Tucano
13380;tuq;I     L       Tedaga
13381;tur;tur   tur     tr      I       L       Turkish
13382;tus;I     L       Tuscarora
13384;tuu;I     L       Tututni
13385;tuv;I     L       Turkana
13387;tux;I     E       Tuxináwa
13388;tuy;I     L       Tugen
13389;tuz;I     L       Turka
13390;tva;I     L       Vaghua
13393;tvd;I     L       Tsuvadi
13394;tve;I     L       Te'un
13400;tvk;I     L       Southeast Ambrym
13401;tvl;tvl   tvl             I       L       Tuvalu
13402;tvm;I     L       Tela-Masbuar
13403;tvn;I     L       Tavoyan
13404;tvo;I     L       Tidore
13408;tvs;I     L       Taveta
13409;tvt;I     L       Tutsa Naga
13410;tvu;I     L       Tunen
13412;tvw;I     L       Sedoa
13413;tvx;I     E       Taivoan
13414;tvy;I     E       Timor Pidgin
13416;twa;I     E       Twana
13417;twb;I     L       Western Tawbuid
13418;twc;I     E       Teshenawa
13419;twd;I     L       Twents
13420;twe;I     L       Tewa (Indonesia)
13421;twf;I     L       Northern Tiwa
13422;twg;I     L       Tereweng
13423;twh;I     L       Tai Dón
13424;twi;twi   twi     tw      I       L       Twi
13427;twl;I     L       Tawara
13428;twm;I     L       Tawang Monpa
13429;twn;I     L       Twendi
13430;two;I     L       Tswapong
13431;twp;I     L       Ere
13432;twq;I     L       Tasawaq
13433;twr;I     L       Southwestern Tarahumara
13435;twt;I     E       Turiwára
13436;twu;I     L       Termanu
13438;tww;I     L       Tuwari
13439;twx;I     L       Tewe
13440;twy;I     L       Tawoyan
13442;txa;I     L       Tombonuo
13443;txb;I     A       Tokharian B
13444;txc;I     E       Tsetsaut
13446;txe;I     L       Totoli
13448;txg;I     A       Tangut
13449;txh;I     A       Thracian
13450;txi;I     L       Ikpeng
13451;txj;I     L       Tarjumo
13454;txm;I     L       Tomini
13455;txn;I     L       West Tarangan
13456;txo;I     L       Toto
13458;txq;I     L       Tii
13459;txr;I     A       Tartessian
13460;txs;I     L       Tonsea
13461;txt;I     L       Citak
13462;txu;I     L       Kayapó
13465;txx;I     L       Tatana
13466;txy;I     L       Tanosy Malagasy
13468;tya;I     L       Tauya
13472;tye;I     L       Kyanga
13475;tyh;I     L       O'du
13476;tyi;I     L       Teke-Tsaayi
13477;tyj;I     L       Tai Do
13479;tyl;I     L       Thu Lao
13481;tyn;I     L       Kombai
13483;typ;I     E       Thaypan
13485;tyr;I     L       Tai Daeng
13486;tys;I     L       Tày Sa Pa
13487;tyt;I     L       Tày Tac
13488;tyu;I     L       Kua
13489;tyv;tyv   tyv             I       L       Tuvinian
13491;tyx;I     L       Teke-Tyee
13492;tyy;I     L       Tiyaa
13493;tyz;I     L       Tày
13494;tza;I     L       Tanzanian Sign Language
13501;tzh;I     L       Tzeltal
13503;tzj;I     L       Tz'utujil
13505;tzl;I     C       Talossan
13506;tzm;I     L       Central Atlas Tamazight
13507;tzn;I     L       Tugun
13508;tzo;I     L       Tzotzil
13517;tzx;I     L       Tabriak
13532;uam;I     E       Uamué
13533;uan;I     L       Kuan
13537;uar;I     L       Tairuma
13546;uba;I     L       Ubang
13554;ubi;I     L       Ubi
13557;ubl;I     L       Buhi'non Bikol
13563;ubr;I     L       Ubir
13566;ubu;I     L       Umbu-Ungu
13570;uby;I     E       Ubykh
13598;uda;I     L       Uda
13602;ude;I     L       Udihe
13604;udg;I     L       Muduga
13606;udi;I     L       Udi
13607;udj;I     L       Ujir
13609;udl;I     L       Wuzlam
13610;udm;udm   udm             I       L       Udmurt
13618;udu;I     L       Uduk
13642;ues;I     L       Kioko
13658;ufi;I     L       Ufim
13676;uga;uga   uga             I       A       Ugaritic
13677;ugb;I     E       Kuku-Ugbanh
13680;uge;I     L       Ughele
13689;ugn;I     L       Ugandan Sign Language
13690;ugo;I     L       Ugong
13700;ugy;I     L       Uruguayan Sign Language
13702;uha;I     L       Uhami
13715;uhn;I     L       Damal
13734;uig;uig   uig     ug      I       L       Uighur
13746;uis;I     L       Uisai
13749;uiv;I     L       Iyive
13762;uji;I     L       Tanjijili
13780;uka;I     L       Kaburi
13786;ukg;I     L       Ukuriguma
13787;ukh;I     L       Ukhwejo
13788;uki;I     L       Kui (India)
13790;ukk;I     L       Muak Sa-aak
13791;ukl;I     L       Ukrainian Sign Language
13795;ukp;I     L       Ukpe-Bayobiri
13796;ukq;I     L       Ukwa
13797;ukr;ukr   ukr     uk      I       L       Ukrainian
13798;uks;I     L       Urubú-Kaapor Sign Language
13800;uku;I     L       Ukue
13801;ukv;I     L       Kuku
13802;ukw;I     L       Ukwuani-Aboh-Ndoni
13804;uky;I     E       Kuuk-Yak
13806;ula;I     L       Fungwa
13807;ulb;I     L       Ulukwumi
13808;ulc;I     L       Ulch
13810;ule;I     E       Lule
13811;ulf;I     L       Usku
13814;uli;I     L       Ulithian
13816;ulk;I     L       Meriam Mir
13817;ull;I     L       Ullatan
13818;ulm;I     L       Ulumanda'
13819;uln;I     L       Unserdeutsch
13826;ulu;I     L       Uma' Lung
13828;ulw;I     L       Ulwa
13832;uma;I     L       Umatilla
13833;umb;umb   umb             I       L       Umbundu
13834;umc;I     A       Marrucinian
13835;umd;I     E       Umbindhamu
13838;umg;I     E       Morrobalama
13840;umi;I     L       Ukit
13844;umm;I     L       Umon
13845;umn;I     L       Makyan Naga
13846;umo;I     E       Umotína
13847;ump;I     L       Umpila
13849;umr;I     E       Umbugarla
13850;ums;I     L       Pendau
13852;umu;I     L       Munsee
13858;una;I     L       North Watut
13861;und;und   und             S       S       Undetermined
13862;une;I     L       Uneme
13864;ung;I     L       Ngarinyin
13866;uni;I     L       Uni
13868;unk;I     L       Enawené-Nawé
13870;unm;I     E       Unami
13871;unn;I     L       Kurnai
13875;unr;I     L       Mundari
13878;unu;I     L       Unubahe
13881;unx;I     L       Munda
13883;unz;I     L       Unde Kaili
13918;upi;I     L       Umeda
13931;upv;I     L       Uripiv-Wala-Rano-Atchin
13962;ura;I     L       Urarina
13963;urb;I     L       Urubú-Kaapor
13964;urc;I     E       Urningangg
13965;urd;urd   urd     ur      I       L       Urdu
13966;ure;I     L       Uru
13967;urf;I     E       Uradhi
13968;urg;I     L       Urigina
13969;urh;I     L       Urhobo
13970;uri;I     L       Urim
13972;urk;I     L       Urak Lawoi'
13973;url;I     L       Urali
13974;urm;I     L       Urapmin
13975;urn;I     L       Uruangnirin
13976;uro;I     L       Ura (Papua New Guinea)
13977;urp;I     L       Uru-Pa-In
13979;urr;I     L       Lehalurup
13981;urt;I     L       Urat
13982;uru;I     E       Urumi
13983;urv;I     E       Uruava
13984;urw;I     L       Sop
13985;urx;I     L       Urimo
13986;ury;I     L       Orya
13987;urz;I     L       Uru-Eu-Wau-Wau
13988;usa;I     L       Usarufa
13995;ush;I     L       Ushojo
13996;usi;I     L       Usui
13998;usk;I     L       Usaghade
14003;usp;I     L       Uspanteco
14006;uss;I     L       us-Saare
14008;usu;I     L       Uya
14014;uta;I     L       Otank
14018;ute;I     L       Ute-Southern Paiute
14021;uth;I     L       ut-Hun
14029;utp;I     L       Amba (Solomon Islands)
14031;utr;I     L       Etulo
14034;utu;I     L       Utu
14052;uum;I     L       Urum
14053;uun;I     L       Kulon-Pazeh
14057;uur;I     L       Ura (Vanuatu)
14060;uuu;I     L       U
14070;uve;I     L       West Uvean
14073;uvh;I     L       Uri
14077;uvl;I     L       Lote
14092;uwa;I     L       Kuku-Uwanh
14144;uya;I     L       Doko-Uyanga
14171;uzb;uzb   uzb     uz      M       L       Uzbek
14183;uzn;I     L       Northern Uzbek
14188;uzs;I     L       Southern Uzbek
14196;vaa;I     L       Vaagri Booli
14200;vae;I     L       Vale
14201;vaf;I     L       Vafsi
14202;vag;I     L       Vagla
14203;vah;I     L       Varhadi-Nagpuri
14204;vai;vai   vai             I       L       Vai
14205;vaj;I     L       Sekele
14207;val;I     L       Vehes
14208;vam;I     L       Vanimo
14209;van;I     L       Valman
14210;vao;I     L       Vao
14211;vap;I     L       Vaiphei
14213;var;I     L       Huarijio
14214;vas;I     L       Vasavi
14216;vau;I     L       Vanuma
14217;vav;I     L       Varli
14220;vay;I     L       Wayu
14223;vbb;I     L       Southeast Babar
14232;vbk;I     L       Southwestern Bontok
14302;vec;I     L       Venetian
14303;ved;I     L       Veddah
14311;vel;I     L       Veluws
14312;vem;I     L       Vemgo-Mabas
14313;ven;ven   ven     ve      I       L       Venda
14314;veo;I     E       Ventureño
14315;vep;I     L       Veps
14317;ver;I     L       Mom Jango
14369;vgr;I     L       Vaghri
14371;vgt;I     L       Vlaamse Gebarentaal
14406;vic;I     L       Virgin Islands Creole English
14407;vid;I     L       Vidunda
14408;vie;vie   vie     vi      I       L       Vietnamese
14409;vif;I     L       Vili
14410;vig;I     L       Viemo
14415;vil;I     L       Vilela
14417;vin;I     L       Vinza
14422;vis;I     L       Vishavan
14423;vit;I     L       Viti
14425;viv;I     L       Iduna
14456;vka;I     E       Kariyarra
14465;vkj;I     L       Kujarge
14466;vkk;I     L       Kaur
14467;vkl;I     L       Kulisusu
14468;vkm;I     E       Kamakan
14469;vkn;I     L       Koro Nulu
14470;vko;I     L       Kodeoha
14471;vkp;I     L       Korlai Creole Portuguese
14475;vkt;I     L       Tenggarong Kutai Malay
14476;vku;I     L       Kurrama
14481;vkz;I     L       Koro Zuba
14497;vlp;I     L       Valpei
14500;vls;I     L       Vlaams
14508;vma;I     L       Martuyhunira
14509;vmb;I     E       Barbaram
14510;vmc;I     L       Juxtlahuaca Mixtec
14511;vmd;I     L       Mudu Koraga
14512;vme;I     L       East Masela
14513;vmf;I     L       Mainfränkisch
14514;vmg;I     L       Lungalunga
14515;vmh;I     L       Maraghei
14516;vmi;I     E       Miwa
14517;vmj;I     L       Ixtayutla Mixtec
14518;vmk;I     L       Makhuwa-Shirima
14519;vml;I     E       Malgana
14520;vmm;I     L       Mitlatongo Mixtec
14523;vmp;I     L       Soyaltepec Mazatec
14524;vmq;I     L       Soyaltepec Mixtec
14525;vmr;I     L       Marenje
14526;vms;I     E       Moksela
14528;vmu;I     E       Muluridyi
14529;vmv;I     E       Valley Maidu
14530;vmw;I     L       Makhuwa
14531;vmx;I     L       Tamazola Mixtec
14532;vmy;I     L       Ayautla Mazatec
14533;vmz;I     L       Mazatlán Mazatec
14544;vnk;I     L       Vano
14546;vnm;I     L       Vinmavis
14549;vnp;I     L       Vunapu
14571;vol;vol   vol     vo      I       C       Volapük
14577;vor;I     L       Voro
14579;vot;vot   vot             I       L       Votic
14638;vra;I     L       Vera'a
14652;vro;I     L       Võro
14656;vrs;I     L       Varisi
14657;vrt;I     L       Burmbar
14672;vsi;I     L       Moldova Sign Language
14675;vsl;I     L       Venezuelan Sign Language
14685;vsv;I     L       Valencian Sign Language
14704;vto;I     L       Vitou
14728;vum;I     L       Vumbu
14729;vun;I     L       Vunjo
14735;vut;I     L       Vute
14768;vwa;I     L       Awa (China)
14872;waa;I     L       Walla Walla
14873;wab;I     L       Wab
14874;wac;I     E       Wasco-Wishram
14875;wad;I     L       Wamesa
14876;wae;I     L       Walser
14877;waf;I     E       Wakoná
14878;wag;I     L       Wa'ema
14879;wah;I     L       Watubela
14880;wai;I     L       Wares
14881;waj;I     L       Waffa
14883;wal;wal   wal             I       L       Wolaytta
14884;wam;I     E       Wampanoag
14885;wan;I     L       Wan
14886;wao;I     E       Wappo
14887;wap;I     L       Wapishana
14888;waq;I     L       Wagiman
14889;war;war   war             I       L       Waray (Philippines)
14890;was;was   was             I       L       Washo
14891;wat;I     L       Kaninuwa
14892;wau;I     L       Waurá
14893;wav;I     L       Waka
14894;waw;I     L       Waiwai
14895;wax;I     L       Watam
14896;way;I     L       Wayana
14897;waz;I     L       Wampur
14898;wba;I     L       Warao
14899;wbb;I     L       Wabo
14902;wbe;I     L       Waritai
14903;wbf;I     L       Wara
14905;wbh;I     L       Wanda
14906;wbi;I     L       Vwanji
14907;wbj;I     L       Alagwa
14908;wbk;I     L       Waigali
14909;wbl;I     L       Wakhi
14910;wbm;I     L       Wa
14913;wbp;I     L       Warlpiri
14914;wbq;I     L       Waddar
14915;wbr;I     L       Wagdi
14916;wbs;I     L       West Bengal Sign Language
14917;wbt;I     L       Warnman
14919;wbv;I     L       Wajarri
14920;wbw;I     L       Woi
14924;wca;I     L       Yanomámi
14932;wci;I     L       Waci Gbe
14953;wdd;I     L       Wandji
14956;wdg;I     L       Wadaginam
14959;wdj;I     L       Wadjiginy
14960;wdk;I     E       Wadikali
14970;wdu;I     E       Wadjigu
14974;wdy;I     E       Wadjabangayi
14976;wea;I     E       Wewaw
14978;wec;I     L       Wè Western
14979;wed;I     L       Wedau
14982;weg;I     L       Wergaia
14983;weh;I     L       Weh
14984;wei;I     L       Kiunum
14988;wem;I     L       Weme Gbe
14990;weo;I     L       Wemale
14991;wep;I     L       Westphalien
14993;wer;I     L       Weri
14994;wes;I     L       Cameroon Pidgin
14995;wet;I     L       Perai
14996;weu;I     L       Rawngtu Chin
14998;wew;I     L       Wejewa
15008;wfg;I     L       Yafi
15028;wga;I     E       Wagaya
15029;wgb;I     L       Wagawaga
15034;wgg;I     E       Wangkangurru
15036;wgi;I     L       Wahgi
15042;wgo;I     L       Waigeo
15048;wgu;I     E       Wirangu
15052;wgy;I     L       Warrgamay
15054;wha;I     L       Sou Upaa
15060;whg;I     L       North Wahgi
15064;whk;I     L       Wahau Kenyah
15074;whu;I     L       Wahau Kayan
15081;wib;I     L       Southern Toussian
15082;wic;I     E       Wichita
15084;wie;I     E       Wik-Epa
15085;wif;I     E       Wik-Keyangan
15086;wig;I     L       Wik Ngathan
15087;wih;I     L       Wik-Me'anha
15088;wii;I     L       Minidien
15089;wij;I     L       Wik-Iiyanh
15090;wik;I     L       Wikalkan
15091;wil;I     E       Wilawila
15092;wim;I     L       Wik-Mungkan
15093;win;I     L       Ho-Chunk
15097;wir;I     E       Wiraféd
15100;wiu;I     L       Wiru
15101;wiv;I     L       Vitu
15104;wiy;I     E       Wiyot
15106;wja;I     L       Waja
15114;wji;I     L       Warji
15132;wka;I     E       Kw'adza
15133;wkb;I     L       Kumbaran
15135;wkd;I     L       Wakde
15143;wkl;I     L       Kalanadi
15149;wkr;I     L       Keerray-Woorroong
15152;wku;I     L       Kunduvadi
15154;wkw;I     E       Wakawaka
15156;wky;I     E       Wangkayutyuru
15158;wla;I     L       Walio
15160;wlc;I     L       Mwali Comorian
15162;wle;I     L       Wolane
15164;wlg;I     L       Kunbarlang
15165;wlh;I     L       Welaun
15166;wli;I     L       Waioli
15168;wlk;I     E       Wailaki
15169;wll;I     L       Wali (Sudan)
15170;wlm;I     H       Middle Welsh
15171;wln;wln   wln     wa      I       L       Walloon
15172;wlo;I     L       Wolio
15175;wlr;I     L       Wailapa
15176;wls;I     L       Wallisian
15178;wlu;I     E       Wuliwuli
15179;wlv;I     L       Wichí Lhamtés Vejoz
15180;wlw;I     L       Walak
15181;wlx;I     L       Wali (Ghana)
15182;wly;I     E       Waling
15184;wma;I     E       Mawa (Nigeria)
15185;wmb;I     L       Wambaya
15186;wmc;I     L       Wamas
15187;wmd;I     L       Mamaindé
15188;wme;I     L       Wambule
15190;wmg;I     L       Western Minyag
15191;wmh;I     L       Waima'a
15192;wmi;I     E       Wamin
15196;wmm;I     L       Maiwa (Indonesia)
15197;wmn;I     E       Waamwang
15198;wmo;I     L       Wom (Papua New Guinea)
15202;wms;I     L       Wambon
15203;wmt;I     L       Walmajarri
15206;wmw;I     L       Mwani
15207;wmx;I     L       Womo
15211;wnb;I     L       Wanambre
15212;wnc;I     L       Wantoat
15213;wnd;I     E       Wandarang
15214;wne;I     L       Waneci
15216;wng;I     L       Wanggom
15218;wni;I     L       Ndzwani Comorian
15220;wnk;I     L       Wanukaka
15222;wnm;I     E       Wanggamala
15223;wnn;I     E       Wunumara
15224;wno;I     L       Wano
15225;wnp;I     L       Wanap
15230;wnu;I     L       Usan
15232;wnw;I     L       Wintu
15234;wny;I     L       Wanyi
15236;woa;I     L       Kuwema
15237;wob;I     L       Wè Northern
15238;woc;I     L       Wogeo
15239;wod;I     L       Wolani
15240;woe;I     L       Woleaian
15241;wof;I     L       Gambian Wolof
15242;wog;I     L       Wogamusin
15244;woi;I     L       Kamang
15246;wok;I     L       Longto
15247;wol;wol   wol     wo      I       L       Wolof
15248;wom;I     L       Wom (Nigeria)
15249;won;I     L       Wongo
15250;woo;I     L       Manombai
15253;wor;I     L       Woria
15254;wos;I     L       Hanga Hundi
15258;wow;I     L       Wawonii
15260;woy;I     E       Weyto
15264;wpc;I     L       Maco
15315;wrb;I     E       Waluwarra
15317;wrd;I     L       Warduji
15320;wrg;I     E       Warungu
15321;wrh;I     E       Wiradjuri
15322;wri;I     E       Wariyangga
15324;wrk;I     L       Garrwa
15325;wrl;I     L       Warlmanpa
15326;wrm;I     L       Warumungu
15327;wrn;I     L       Warnang
15328;wro;I     E       Worrorra
15329;wrp;I     L       Waropen
15331;wrr;I     L       Wardaman
15332;wrs;I     L       Waris
15334;wru;I     L       Waru
15335;wrv;I     L       Waruna
15336;wrw;I     E       Gugu Warra
15337;wrx;I     L       Wae Rana
15338;wry;I     L       Merwari
15339;wrz;I     E       Waray (Australia)
15340;wsa;I     L       Warembori
15346;wsg;I     L       Adilabad Gondi
15348;wsi;I     L       Wusi
15350;wsk;I     L       Waskia
15357;wsr;I     L       Owenia
15358;wss;I     L       Wasa
15360;wsu;I     E       Wasu
15361;wsv;I     E       Wotapuri-Katarqalai
15371;wtf;I     L       Watiwa
15373;wth;I     E       Wathawurrung
15374;wti;I     L       Berta
15376;wtk;I     L       Watakataui
15378;wtm;I     L       Mewati
15388;wtw;I     L       Wotu
15392;wua;I     L       Wikngenchera
15393;wub;I     L       Wunambal
15395;wud;I     L       Wudu
15399;wuh;I     L       Wutunhua
15403;wul;I     L       Silimo
15404;wum;I     L       Wumbvu
15405;wun;I     L       Bungu
15409;wur;I     E       Wurrugu
15411;wut;I     L       Wutung
15412;wuu;I     L       Wu Chinese
15413;wuv;I     L       Wuvulu-Aua
15415;wux;I     L       Wulna
15416;wuy;I     L       Wauyai
15444;wwa;I     L       Waama
15445;wwb;I     E       Wakabunga
15458;wwo;I     L       Wetamut
15461;wwr;I     E       Warrwa
15466;www;I     L       Wawa
15470;wxa;I     L       Waxianghua
15492;wxw;I     E       Wardandi
15496;wya;I     L       Wyandot
15497;wyb;I     L       Wangaaybuwan-Ngiyambaa
15504;wyi;I     E       Woiwurrung
15508;wym;I     L       Wymysorys
15513;wyr;I     L       Wayoró
15520;wyy;I     L       Western Fijian
15548;xaa;I     H       Andalusian Arabic
15549;xab;I     L       Sambe
15550;xac;I     L       Kachari
15551;xad;I     E       Adai
15552;xae;I     A       Aequian
15554;xag;I     A       Aghwan
15556;xai;I     E       Kaimbé
15557;xaj;I     E       Ararandewára
15558;xak;I     E       Máku
15559;xal;xal   xal             I       L       Kalmyk
15560;xam;I     E       ǀXam
15561;xan;I     L       Xamtanga
15562;xao;I     L       Khao
15563;xap;I     E       Apalachee
15564;xaq;I     A       Aquitanian
15565;xar;I     E       Karami
15566;xas;I     E       Kamas
15567;xat;I     L       Katawixi
15568;xau;I     L       Kauwera
15569;xav;I     L       Xavánte
15570;xaw;I     L       Kawaiisu
15572;xay;I     L       Kayan Mahakam
15575;xbb;I     E       Lower Burdekin
15576;xbc;I     A       Bactrian
15577;xbd;I     E       Bindal
15578;xbe;I     E       Bigambal
15580;xbg;I     E       Bunganditj
15582;xbi;I     L       Kombio
15583;xbj;I     E       Birrpayi
15586;xbm;I     H       Middle Breton
15587;xbn;I     E       Kenaboi
15588;xbo;I     H       Bolgarian
15589;xbp;I     E       Bibbulman
15591;xbr;I     L       Kambera
15596;xbw;I     E       Kambiwá
15598;xby;I     L       Batjala
15601;xcb;I     H       Cumbric
15602;xcc;I     A       Camunic
15604;xce;I     A       Celtiberian
15606;xcg;I     A       Cisalpine Gaulish
15607;xch;I     E       Chemakum
15611;xcl;I     H       Classical Armenian
15612;xcm;I     E       Comecrudo
15613;xcn;I     E       Cotoname
15614;xco;I     A       Chorasmian
15617;xcr;I     A       Carian
15619;xct;I     H       Classical Tibetan
15620;xcu;I     H       Curonian
15621;xcv;I     E       Chuvantsy
15622;xcw;I     E       Coahuilteco
15624;xcy;I     E       Cayuse
15626;xda;I     L       Darkinyung
15628;xdc;I     A       Dacian
15636;xdk;I     E       Dharuk
15638;xdm;I     A       Edomite
15640;xdo;I     L       Kwandu
15650;xdy;I     L       Malayic Dayak
15653;xeb;I     A       Eblan
15655;xed;I     L       Hdi
15658;xeg;I     E       ǁXegwi
15663;xel;I     L       Kelo
15664;xem;I     L       Kembayan
15667;xep;I     A       Epi-Olmec
15669;xer;I     L       Xerénte
15670;xes;I     L       Kesawai
15671;xet;I     L       Xetá
15672;xeu;I     L       Keoru-Ahia
15678;xfa;I     A       Faliscan
15704;xga;I     A       Galatian
15705;xgb;I     E       Gbin
15707;xgd;I     E       Gudang
15709;xgf;I     E       Gabrielino-Fernandeño
15710;xgg;I     E       Goreng
15712;xgi;I     E       Garingbal
15715;xgl;I     H       Galindan
15716;xgm;I     E       Dharumbal
15721;xgr;I     E       Garza
15724;xgu;I     L       Unggumi
15726;xgw;I     E       Guwa
15730;xha;I     A       Harami
15732;xhc;I     A       Hunnic
15733;xhd;I     A       Hadrami
15734;xhe;I     L       Khetrani
15744;xho;xho   xho     xh      I       L       Xhosa
15747;xhr;I     A       Hernican
15749;xht;I     A       Hattic
15750;xhu;I     A       Hurrian
15751;xhv;I     L       Khua
15757;xib;I     A       Iberian
15764;xii;I     L       Xiri
15767;xil;I     A       Illyrian
15769;xin;I     E       Xinca
15773;xir;I     E       Xiriâna
15774;xis;I     L       Kisan
15777;xiv;I     A       Indus Valley Language
15780;xiy;I     L       Xipaya
15783;xjb;I     E       Minjungbal
15801;xjt;I     E       Jaitmatang
15808;xka;I     L       Kalkoti
15809;xkb;I     L       Northern Nago
15810;xkc;I     L       Kho'ini
15811;xkd;I     L       Mendalam Kayan
15812;xke;I     L       Kereho
15813;xkf;I     L       Khengkha
15814;xkg;I     L       Kagoro
15816;xki;I     L       Kenyan Sign Language
15817;xkj;I     L       Kajali
15818;xkk;I     L       Kaco'
15819;xkl;I     L       Mainstream Kenyah
15821;xkn;I     L       Kayan River Kayan
15822;xko;I     L       Kiorr
15823;xkp;I     L       Kabatei
15824;xkq;I     L       Koroni
15825;xkr;I     E       Xakriabá
15826;xks;I     L       Kumbewaha
15827;xkt;I     L       Kantosi
15828;xku;I     L       Kaamba
15829;xkv;I     L       Kgalagadi
15830;xkw;I     L       Kembra
15831;xkx;I     L       Karore
15832;xky;I     L       Uma' Lasan
15833;xkz;I     L       Kurtokha
15834;xla;I     L       Kamula
15835;xlb;I     E       Loup B
15836;xlc;I     A       Lycian
15837;xld;I     A       Lydian
15838;xle;I     A       Lemnian
15840;xlg;I     A       Ligurian (Ancient)
15842;xli;I     A       Liburnian
15847;xln;I     A       Alanic
15848;xlo;I     E       Loup A
15849;xlp;I     A       Lepontic
15852;xls;I     A       Lusitanian
15854;xlu;I     A       Cuneiform Luwian
15858;xly;I     A       Elymian
15860;xma;I     L       Mushungulu
15861;xmb;I     L       Mbonga
15862;xmc;I     L       Makhuwa-Marrevone
15863;xmd;I     L       Mbudum
15864;xme;I     A       Median
15865;xmf;I     L       Mingrelian
15866;xmg;I     L       Mengaka
15867;xmh;I     L       Kugu-Muminh
15869;xmj;I     L       Majera
15870;xmk;I     A       Ancient Macedonian
15871;xml;I     L       Malaysian Sign Language
15872;xmm;I     L       Manado Malay
15873;xmn;I     H       Manichaean Middle Persian
15874;xmo;I     L       Morerebi
15875;xmp;I     E       Kuku-Mu'inh
15876;xmq;I     E       Kuku-Mangk
15877;xmr;I     A       Meroitic
15878;xms;I     L       Moroccan Sign Language
15879;xmt;I     L       Matbat
15880;xmu;I     E       Kamu
15881;xmv;I     L       Antankarana Malagasy
15882;xmw;I     L       Tsimihety Malagasy
15883;xmx;I     L       Maden
15884;xmy;I     L       Mayaguduna
15885;xmz;I     L       Mori Bawah
15886;xna;I     A       Ancient North Arabian
15887;xnb;I     L       Kanakanabu
15892;xng;I     H       Middle Mongolian
15893;xnh;I     L       Kuanhua
15894;xni;I     E       Ngarigu
15895;xnj;I     L       Ngoni (Tanzania)
15896;xnk;I     E       Nganakarti
15898;xnm;I     E       Ngumbarl
15899;xnn;I     L       Northern Kankanay
15900;xno;I     H       Anglo-Norman
15902;xnq;I     L       Ngoni (Mozambique)
15903;xnr;I     L       Kangri
15904;xns;I     L       Kanashi
15905;xnt;I     E       Narragansett
15906;xnu;I     E       Nukunul
15910;xny;I     L       Nyiyaparli
15911;xnz;I     L       Kenzi
15914;xoc;I     E       O'chi'chi'
15915;xod;I     L       Kokoda
15918;xog;I     L       Soga
15920;xoi;I     L       Kominimung
15922;xok;I     L       Xokleng
15924;xom;I     L       Komo (Sudan)
15925;xon;I     L       Konkomba
15926;xoo;I     E       Xukurú
15927;xop;I     L       Kopar
15929;xor;I     L       Korubo
15934;xow;I     L       Kowaki
15938;xpa;I     E       Pirriya
15939;xpb;I     E       Northeastern Tasmanian
15940;xpc;I     H       Pecheneg
15941;xpd;I     E       Oyster Bay Tasmanian
15942;xpe;I     L       Liberia Kpelle
15943;xpf;I     E       Southeast Tasmanian
15944;xpg;I     A       Phrygian
15945;xph;I     E       North Midlands Tasmanian
15946;xpi;I     H       Pictish
15947;xpj;I     E       Mpalitjanh
15948;xpk;I     L       Kulina Pano
15949;xpl;I     E       Port Sorell Tasmanian
15950;xpm;I     E       Pumpokol
15951;xpn;I     E       Kapinawá
15952;xpo;I     E       Pochutec
15953;xpp;I     A       Puyo-Paekche
15954;xpq;I     E       Mohegan-Pequot
15955;xpr;I     A       Parthian
15956;xps;I     A       Pisidian
15957;xpt;I     E       Punthamara
15958;xpu;I     A       Punic
15959;xpv;I     E       Northern Tasmanian
15960;xpw;I     E       Northwestern Tasmanian
15961;xpx;I     E       Southwestern Tasmanian
15962;xpy;I     A       Puyo
15963;xpz;I     E       Bruny Island Tasmanian
15964;xqa;I     H       Karakhanid
15983;xqt;I     A       Qatabanian
15990;xra;I     L       Krahô
15991;xrb;I     L       Eastern Karaboro
15993;xrd;I     E       Gundungurra
15994;xre;I     L       Kreye
15996;xrg;I     E       Minang
15998;xri;I     L       Krikati-Timbira
16002;xrm;I     A       Armazic
16003;xrn;I     E       Arin
16007;xrr;I     A       Raetic
16009;xrt;I     E       Aranama-Tamique
16010;xru;I     L       Marriammu
16012;xrw;I     L       Karawa
16016;xsa;I     A       Sabaean
16017;xsb;I     L       Sambal
16018;xsc;I     A       Scythian
16019;xsd;I     A       Sidetic
